Time [s]	Voltage[V]_HV_Batt_net_500A_clamp	Current[A]_HV_Batt_net_500A_clamp	Power[W]_HV_Batt_net_500A_clamp	Integrated_Current[Ah]_HV_Batt_net_500A_clamp	Integrated_Power[Wh]_HV_Batt_net_500A_clamp	Voltage[V]_12V_DCDC_Out	Current[A]_12V_DCDC_Out	Power[W]_12V_DCDC_Out	Integrated_Current[Ah]_12V_DCDC_Out	Integrated_Power[Wh]_12V_DCDC_Out	Voltage[V]_12V_batt_gnd	Current[A]_12V_batt_gnd	Power[W]_12V_batt_gnd	Integrated_Current[Ah]_12V_batt_gnd	Integrated_Power[Wh]_12V_batt_gnd	Voltage[V]_AC_Compressor	Current[A]_AC_Compressor	Power[W]_AC_Compressor	Integrated_Current[Ah]_AC_Compressor	Integrated_Power[Wh]_AC_Compressor	Voltage[V]_PTC_Coolant_Heater	Current[A]_PTC_Coolant_Heater	Power[W]_PTC_Coolant_Heater	Integrated_Current[Ah]_PTC_Coolant_Heater	Integrated_Power[Wh]_PTC_Coolant_Heater	Voltage[V]_AC_Charge	Current[A]_AC_Charge	Power[W]_AC_Charge	Integrated_Current[Ah]_AC_Charge	Integrated_Power[Wh]_AC_Charge
41275	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.76	12.995	-0.215	-2.8	-2.7502	-40.24	-0.03	-0.009	0	-0.0101	18.5	-0.05	0.007	0	0.0955	15.3	239.38	0.025	5	87.4193	20774.5
41280	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.76	12.996	-0.212	-2.8	-2.7505	-40.25	-0.04	-0.009	0	-0.0101	18.5	-0.04	0.007	0	0.0955	15.3	239.41	0.025	5	87.4193	20774.5
41285	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.76	12.996	-0.215	-2.8	-2.7508	-40.25	-0.04	-0.009	0	-0.0101	18.5	-0.05	0.007	0	0.0955	15.3	239.59	0.025	5	87.4194	20774.5
41290	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.76	12.996	-0.216	-2.8	-2.7511	-40.25	-0.04	-0.009	0	-0.0101	18.5	-0.06	0.007	0	0.0955	15.3	239.51	0.025	5	87.4194	20774.5
41295	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.76	12.996	-0.215	-2.8	-2.7514	-40.26	-0.04	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0955	15.3	239.47	0.025	5	87.4194	20774.5
41300	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.76	12.996	-0.216	-2.8	-2.7517	-40.26	-0.03	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0955	15.3	239.42	0.025	5	87.4195	20774.5
41305	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.76	12.995	-0.215	-2.8	-2.752	-40.27	-0.04	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0955	15.3	239.48	0.025	5	87.4195	20774.5
41310	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.76	12.996	-0.216	-2.8	-2.7523	-40.27	-0.04	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0955	15.3	239.56	0.026	5	87.4195	20774.5
41315	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.76	12.996	-0.215	-2.8	-2.7526	-40.27	-0.03	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0955	15.3	239.53	0.026	5	87.4196	20774.5
41320	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.76	12.996	-0.216	-2.8	-2.7529	-40.28	-0.03	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0956	15.3	239.48	0.026	5	87.4196	20774.5
41325	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7532	-40.28	-0.04	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0956	15.3	239.56	0.025	5	87.4196	20774.5
41330	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.75	12.995	-0.199	-2.6	-2.7535	-40.29	-0.04	-0.009	0	-0.0102	18.5	-0.05	0.007	0	0.0956	15.3	239.69	0.025	5	87.4197	20774.6
41335	-0.01	0	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.75	12.995	-0.215	-2.8	-2.7538	-40.29	-0.03	-0.009	0	-0.0103	18.5	-0.05	0.007	0	0.0956	15.3	239.84	0.026	5	87.4197	20774.6
41340	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.75	12.996	-0.215	-2.8	-2.7541	-40.29	-0.04	-0.009	0	-0.0103	18.5	-0.04	0.007	0	0.0956	15.3	239.67	0.025	5	87.4197	20774.6
41345	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.7544	-40.3	-0.03	-0.009	0	-0.0103	18.5	-0.04	0.007	0	0.0956	15.3	239.61	0.025	5	87.4198	20774.6
41350	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.75	12.996	-0.215	-2.8	-2.7547	-40.3	-0.03	-0.009	0	-0.0103	18.5	-0.05	0.007	0	0.0956	15.3	239.62	0.025	5	87.4198	20774.6
41355	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.755	-40.3	-0.03	-0.009	0	-0.0103	18.5	-0.05	0.007	0	0.0956	15.3	239.53	0.025	5	87.4199	20774.6
41360	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.7553	-40.31	-0.03	-0.009	0	-0.0103	18.5	-0.05	0.007	0	0.0956	15.3	239.71	0.025	5	87.4199	20774.6
41365	-0.02	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.7556	-40.31	-0.03	-0.009	0	-0.0103	18.5	-0.05	0.007	0	0.0956	15.3	239.57	0.025	5	87.4199	20774.6
41370	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7559	-40.32	-0.04	-0.009	0	-0.0103	18.5	-0.05	0.007	0	0.0957	15.3	239.49	0.025	5	87.42	20774.6
41375	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7562	-40.32	-0.03	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.66	0.026	5	87.42	20774.6
41380	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.75	12.996	-0.216	-2.8	-2.7565	-40.32	-0.03	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.47	0.025	5	87.42	20774.6
41385	-0.01	-0.01	0	-50.168	-18845	12.996	-0.01	-0.2	28.883	429.75	12.995	-0.191	-2.5	-2.7568	-40.33	-0.03	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.15	0.025	5	87.4201	20774.6
41390	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.7571	-40.33	-0.03	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.61	0.025	5	87.4201	20774.6
41395	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7574	-40.34	-0.03	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.71	0.025	5	87.4201	20774.7
41400	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.217	-2.8	-2.7577	-40.34	-0.03	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.69	0.025	5	87.4202	20774.7
41405	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.758	-40.34	-0.04	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.69	0.026	5	87.4202	20774.7
41410	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7583	-40.35	-0.04	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.62	0.025	5	87.4202	20774.7
41415	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.7586	-40.35	-0.04	-0.009	0	-0.0104	18.5	-0.05	0.007	0	0.0957	15.3	239.66	0.026	5	87.4203	20774.7
41420	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.7589	-40.35	-0.03	-0.009	0	-0.0105	18.5	-0.06	0.007	0	0.0958	15.3	239.64	0.026	5	87.4203	20774.7
41425	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.1	28.883	429.75	12.996	-0.216	-2.8	-2.7592	-40.36	-0.04	-0.009	0	-0.0105	18.5	-0.05	0.007	0	0.0958	15.3	239.63	0.025	5	87.4203	20774.7
41430	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.995	-0.216	-2.8	-2.7594	-40.36	-0.04	-0.009	0	-0.0105	18.5	-0.05	0.007	0	0.0958	15.3	239.6	0.026	5	87.4204	20774.7
41435	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.995	-0.215	-2.8	-2.7597	-40.37	-0.03	-0.009	0	-0.0105	18.5	-0.05	0.007	0	0.0958	15.3	239.53	0.025	5	87.4204	20774.7
41440	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.995	-0.196	-2.5	-2.76	-40.37	-0.03	-0.009	0	-0.0105	18.5	-0.05	0.007	0	0.0958	15.3	239.62	0.025	5	87.4205	20774.7
41445	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.216	-2.8	-2.7603	-40.37	-0.04	-0.009	0	-0.0105	18.5	-0.05	0.007	0	0.0958	15.3	239.53	0.025	5	87.4205	20774.7
41450	0	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7606	-40.38	-0.03	-0.008	0	-0.0105	18.5	-0.05	0.007	0	0.0958	15.3	239.46	0.025	5	87.4205	20774.7
41455	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7609	-40.38	-0.03	-0.009	0	-0.0105	18.5	-0.05	0.007	0	0.0958	15.3	239.71	0.025	5	87.4206	20774.7
41460	-0.01	-0.01	0	-50.168	-18845	12.996	-0.01	-0.2	28.883	429.75	12.995	-0.216	-2.8	-2.7612	-40.39	-0.03	-0.009	0	-0.0106	18.5	-0.05	0.007	0	0.0958	15.3	239.56	0.025	5	87.4206	20774.7
41465	0	-0.02	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.995	-0.214	-2.8	-2.7615	-40.39	-0.03	-0.009	0	-0.0106	18.5	-0.05	0.007	0	0.0958	15.3	239.6	0.025	5	87.4206	20774.8
41470	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.995	-0.215	-2.8	-2.7618	-40.39	-0.03	-0.009	0	-0.0106	18.5	-0.05	0.007	0	0.0958	15.3	239.43	0.026	5	87.4207	20774.8
41475	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7621	-40.4	-0.03	-0.009	0	-0.0106	18.5	-0.05	0.007	0	0.0959	15.3	239.44	0.025	5	87.4207	20774.8
41480	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7624	-40.4	-0.03	-0.009	0	-0.0106	18.5	-0.06	0.007	0	0.0959	15.3	239.38	0.025	5	87.4207	20774.8
41485	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7627	-40.41	-0.03	-0.009	0	-0.0106	18.5	-0.05	0.007	0	0.0959	15.3	239.52	0.025	5	87.4208	20774.8
41490	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.763	-40.41	-0.04	-0.009	0	-0.0106	18.5	-0.05	0.007	0	0.0959	15.3	239.55	0.025	5	87.4208	20774.8
41495	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7633	-40.41	-0.03	-0.009	0	-0.0106	18.5	-0.05	0.007	0	0.0959	15.3	239.48	0.025	5	87.4208	20774.8
41500	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7636	-40.42	-0.03	-0.009	0	-0.0107	18.5	-0.06	0.007	0	0.0959	15.3	239.52	0.025	5	87.4209	20774.8
41505	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7639	-40.42	-0.04	-0.009	0	-0.0107	18.5	-0.05	0.007	0	0.0959	15.3	239.64	0.026	5	87.4209	20774.8
41510	-0.01	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7642	-40.42	-0.03	-0.009	0	-0.0107	18.5	-0.05	0.007	0	0.0959	15.3	239.51	0.025	5	87.421	20774.8
41515	-0.02	-0.01	0	-50.168	-18845	12.997	-0.01	-0.2	28.883	429.75	12.996	-0.215	-2.8	-2.7645	-40.43	-0.04	-0.009	0	-0.0107	18.5	-0.05	0.007	0	0.0959	15.3	239.61	0.025	5	87.421	20774.8
